date,PRECTOTCORR,T2M,RH2M,T2M_MAX,T2M_MIN,QV2M
2023-06-29,31.08,28.41,90.94,30.86,26.54,22.05
2023-06-30,45.52,28.5,91.18,30.97,26.64,22.26
2023-07-01,26.47,29.35,88.32,32.39,27.05,22.58
2023-07-02,16.62,28.53,91.63,30.78,27.08,22.43
2023-07-03,4.36,29.29,89.62,32.25,26.88,22.89
2023-07-04,14.72,29.45,86.35,32.75,26.64,22.2
2023-07-05,8.96,29.21,88.09,32.42,26.85,22.4
2023-07-06,21.69,28.86,89.53,31.61,27.17,22.29
2023-07-07,7.27,28.36,92.27,30.68,26.88,22.34
2023-07-08,5.55,28.4,90.01,30.61,26.35,21.8
2023-07-09,6.93,29.25,87.59,32.15,27.07,22.24
2023-07-10,7.53,29.29,88.39,32.37,27.19,22.52
2023-07-11,2.1,28.68,88.36,32.21,26.03,21.71
2023-07-12,3.75,28.3,89.81,30.63,26.75,21.62
2023-07-13,4.76,28.23,92.82,30.19,26.59,22.32
2023-07-14,17.56,28.22,92.12,30.3,26.78,22.17
2023-07-15,3.93,28.47,87.35,31.87,25.84,21.26
2023-07-16,7.21,28.41,91.04,31.5,26.27,22.16
2023-07-17,4.94,28.15,91.6,30.28,26.33,21.96
2023-07-18,4.53,28.84,87.86,31.84,26.61,21.86
2023-07-19,1.71,29.1,88.43,32.4,26.74,22.37
2023-07-20,0.74,28.93,89.28,31.45,26.82,22.38
2023-07-21,1.45,29.11,86.35,32.12,26.97,21.72
2023-07-22,2.93,28.91,88.26,32.11,26.28,21.92
2023-07-23,0.64,28.97,89.48,31.8,26.38,22.38
2023-07-24,0.67,29.56,84.47,33.27,26.74,21.75
2023-07-25,2.44,29.31,85.94,32.85,26.58,21.82
2023-07-26,7.24,28.67,89.27,31.0,26.46,21.95
2023-07-27,5.87,29.3,87.7,32.91,26.77,22.33
2023-07-28,8.32,29.12,87.6,32.69,26.68,22.14
2023-07-29,8.52,29.22,87.83,32.69,26.46,22.36
2023-07-30,1.26,30.24,83.37,33.16,27.59,22.58
2023-07-31,9.45,31.06,80.71,34.29,27.34,22.83
2023-08-01,33.8,29.65,85.71,33.7,26.53,22.45
2023-08-02,12.68,28.48,89.99,31.46,26.53,22.04
2023-08-03,17.33,28.85,90.43,31.88,27.03,22.59
2023-08-04,27.4,28.48,90.39,31.11,26.29,22.02
2023-08-05,12.35,28.61,88.92,31.4,26.72,21.8
2023-08-06,70.67,28.04,91.27,30.15,27.1,21.78
2023-08-07,78.79,28.14,93.58,30.32,26.77,22.58
2023-08-08,16.84,28.15,90.9,31.14,25.89,21.81
2023-08-09,14.49,28.42,90.48,31.14,26.51,21.97
2023-08-10,10.89,28.11,89.38,30.66,26.15,21.27
2023-08-11,23.75,28.51,90.21,31.11,26.61,22.03
2023-08-12,24.83,27.62,92.35,29.66,25.88,21.45
2023-08-13,27.82,28.04,83.03,31.3,25.06,19.78
2023-08-14,8.86,28.72,84.55,32.05,25.62,20.76
2023-08-15,19.77,29.22,86.74,32.31,26.78,21.95
2023-08-16,17.0,29.18,88.14,32.1,26.72,22.36
2023-08-17,9.69,28.59,89.87,31.58,26.3,22.05
2023-08-18,3.65,28.4,89.64,31.61,26.17,21.73
2023-08-19,6.78,28.17,91.38,31.41,26.01,21.85
2023-08-20,2.48,28.89,87.93,32.04,26.14,21.87
2023-08-21,1.83,28.22,89.24,30.8,26.42,21.36
2023-08-22,4.36,27.84,92.35,29.59,26.3,21.69
2023-08-23,10.85,28.33,89.6,30.86,26.66,21.63
2023-08-24,19.56,28.45,91.17,30.64,26.33,22.27
2023-08-25,13.07,28.26,90.9,30.99,26.26,21.93
2023-08-26,24.58,28.52,90.54,31.27,26.62,22.15
2023-08-27,10.88,28.69,90.33,31.52,26.79,22.33
2023-08-28,7.48,29.44,86.81,32.63,26.73,22.33
2023-08-29,2.32,29.8,81.24,32.83,26.32,21.31
2023-08-30,1.07,30.14,79.12,32.98,26.97,21.09
2023-08-31,7.59,28.9,88.35,31.33,26.98,21.99
2023-09-01,7.27,29.2,86.69,32.12,26.85,21.91
2023-09-02,14.19,29.91,83.44,32.61,27.42,22.03
2023-09-03,25.5,27.85,92.14,30.14,25.8,21.73
2023-09-04,24.73,27.74,89.25,29.75,25.55,20.87
2023-09-05,6.43,29.47,85.52,32.7,26.56,22.03
2023-09-06,8.3,28.8,89.14,31.81,26.04,22.1
2023-09-07,22.09,28.33,90.63,31.11,26.36,21.87
2023-09-08,9.63,27.56,94.54,29.05,26.12,21.85
2023-09-09,0.83,28.85,86.45,31.84,26.09,21.41
2023-09-10,7.52,29.14,85.79,32.06,26.25,21.66
2023-09-11,5.92,29.08,84.26,32.26,26.22,21.06
2023-09-12,15.53,28.86,87.23,31.87,26.27,21.69
2023-09-13,4.66,28.23,89.27,31.26,26.26,21.44
2023-09-14,4.55,27.92,91.55,30.62,26.31,21.59
2023-09-15,2.11,27.78,90.82,30.68,25.12,21.19
2023-09-16,0.79,28.93,83.99,31.88,26.21,20.89
2023-09-17,2.14,29.97,83.45,33.22,26.9,22.08
2023-09-18,34.42,27.71,90.51,29.93,25.71,21.11
2023-09-19,15.78,27.87,91.37,30.26,25.94,21.47
2023-09-20,20.39,27.68,93.6,29.65,26.39,21.76
2023-09-21,26.44,27.65,93.78,29.67,26.35,21.74
2023-09-22,17.43,27.88,91.87,30.44,25.99,21.53
2023-09-23,20.33,28.01,90.55,30.83,25.8,21.37
2023-09-24,9.62,28.09,90.83,30.77,26.12,21.57
2023-09-25,13.98,28.53,89.11,31.46,26.5,21.71
2023-09-26,5.42,29.16,81.73,32.56,25.99,20.52
2023-09-27,4.68,28.17,85.97,30.84,25.07,20.51
2023-09-28,1.51,29.38,85.62,32.32,25.91,21.95
2023-09-29,4.68,28.19,92.67,30.57,26.12,22.27
2023-09-30,7.22,27.68,91.71,30.18,26.03,21.34
2023-10-01,6.33,27.8,90.24,30.89,25.39,21.08
2023-10-02,7.07,27.59,93.77,30.03,25.85,21.71
2023-10-03,15.87,27.67,90.8,30.71,25.58,21.04
2023-10-04,42.76,27.19,94.17,28.95,25.62,21.27
2023-10-05,68.8,27.35,95.58,28.76,26.3,21.85
2023-10-06,30.27,27.47,91.37,29.97,25.9,20.97
2023-10-07,13.88,28.05,91.42,31.1,25.92,21.68
2023-10-08,6.41,28.5,88.68,31.71,25.88,21.51
2023-10-09,3.61,28.47,88.94,31.48,26.17,21.53
2023-10-10,0.7,29.06,75.9,31.99,25.53,18.94
2023-10-11,3.42,28.6,80.13,31.84,25.55,19.45
2023-10-12,5.23,28.58,76.97,31.67,24.77,18.56
2023-10-13,6.64,28.27,68.93,31.14,24.19,16.39
2023-10-14,0.61,27.46,72.73,30.79,23.91,16.43
2023-10-15,0.21,27.5,73.92,31.7,23.12,16.63
2023-10-16,0.0,27.02,75.24,30.89,22.89,16.6
2023-10-17,0.05,27.09,73.26,30.78,22.8,16.2
2023-10-18,1.4,26.36,78.5,30.07,21.87,16.64
2023-10-19,0.23,25.3,84.96,29.18,21.11,16.9
2023-10-20,0.0,24.88,85.56,29.4,20.48,16.57
2023-10-21,0.0,25.37,77.16,29.89,20.84,15.4
2023-10-22,2.02,26.7,73.01,30.14,21.53,15.69
2023-10-23,11.33,25.78,84.69,29.86,23.0,17.27
2023-10-24,4.32,24.91,90.1,28.19,22.5,17.61
2023-10-25,3.82,26.21,84.15,29.65,22.71,17.73
2023-10-26,1.68,26.48,78.31,29.83,21.94,16.7
2023-10-27,0.68,24.97,82.13,29.25,20.49,15.95
2023-10-28,0.0,23.59,80.4,28.78,18.63,14.37
2023-10-29,0.0,23.9,75.52,28.69,18.79,13.65
2023-10-30,0.0,25.35,72.97,29.43,20.63,14.52
2023-10-31,0.0,25.15,79.09,29.61,20.42,15.52
2023-11-01,0.0,25.13,81.46,30.17,20.81,15.95
2023-11-02,0.0,25.56,82.55,29.82,20.99,16.67
2023-11-03,0.0,25.32,79.71,28.94,21.52,15.94
2023-11-04,0.0,25.73,73.2,29.5,21.36,14.95
2023-11-05,0.44,24.08,83.83,28.48,19.4,15.5
2023-11-06,0.0,22.75,82.73,27.96,18.45,14.0
2023-11-07,0.0,22.72,81.8,27.31,18.42,13.84
2023-11-08,0.0,22.85,81.71,27.03,18.55,13.97
2023-11-09,0.0,22.56,82.33,27.48,17.98,13.81
2023-11-10,0.0,22.71,81.33,28.01,17.71,13.72
2023-11-11,0.0,23.03,79.46,28.22,17.71,13.66
2023-11-12,0.0,22.89,80.72,28.28,17.76,13.77
2023-11-13,0.0,23.22,78.65,28.11,17.71,13.69
2023-11-14,0.0,23.49,73.55,28.16,18.12,13.0
2023-11-15,1.21,24.27,74.06,28.45,18.72,13.71
2023-11-16,38.16,23.95,88.31,27.3,20.9,16.19
2023-11-17,100.15,22.45,93.56,25.53,19.68,15.8
2023-11-18,10.25,22.75,87.67,26.38,19.65,14.98
2023-11-19,1.11,23.65,84.49,27.85,19.63,15.16
2023-11-20,0.01,23.68,82.89,27.98,19.66,14.92
2023-11-21,0.05,23.23,80.99,27.29,18.59,14.18
2023-11-22,0.04,21.38,83.39,26.58,16.35,13.05
2023-11-23,0.0,20.93,80.28,25.96,16.11,12.19
2023-11-24,0.0,22.09,73.69,26.46,17.07,11.99
2023-11-25,0.0,21.87,74.34,26.95,17.11,11.93
2023-11-26,0.0,21.94,79.39,26.62,16.95,12.78
2023-11-27,0.0,23.55,76.27,28.36,17.4,13.54
2023-11-28,0.0,24.38,68.87,28.97,19.23,12.88
2023-11-29,0.0,22.7,78.0,27.14,17.63,13.18
2023-11-30,0.0,22.15,82.46,27.13,17.48,13.54
2023-12-01,0.0,22.08,79.96,27.45,17.33,12.96
2023-12-02,0.0,22.53,78.81,27.27,17.43,13.12
2023-12-03,0.0,22.55,82.92,27.7,17.77,13.89
2023-12-04,0.0,22.75,82.07,27.45,17.69,13.93
2023-12-05,0.11,22.12,79.73,24.98,19.15,13.07
2023-12-06,7.8,21.7,87.63,24.09,19.05,14.04
2023-12-07,21.25,20.51,94.69,22.89,18.61,14.15
2023-12-08,26.4,20.83,91.9,24.73,17.55,13.99
2023-12-09,0.8,19.54,89.0,24.5,14.61,12.52
2023-12-10,0.0,18.49,79.8,23.45,13.85,10.39
2023-12-11,0.03,17.86,86.11,23.25,13.55,10.81
2023-12-12,0.0,18.95,82.09,24.1,13.53,11.0
2023-12-13,0.0,18.3,72.3,23.69,13.63,9.42
2023-12-14,0.0,16.61,73.29,22.1,11.5,8.39
2023-12-15,0.0,16.38,80.41,22.42,11.52,9.12
2023-12-16,0.0,17.32,81.51,22.76,11.44,9.84
2023-12-17,0.0,17.67,79.19,23.57,12.28,9.7
2023-12-18,0.0,17.85,83.06,23.18,12.25,10.38
2023-12-19,0.0,17.65,85.37,23.36,12.89,10.59
2023-12-20,0.0,18.83,78.65,23.94,13.08,10.45
2023-12-21,0.0,19.37,76.34,24.19,14.62,10.39
2023-12-22,0.0,20.05,76.74,24.37,15.74,11.01
2023-12-23,0.0,20.18,74.27,23.92,15.83,10.76
2023-12-24,0.01,20.33,76.34,25.05,16.22,11.1
2023-12-25,0.0,19.96,76.53,24.81,15.11,10.87
2023-12-26,0.0,19.89,77.66,24.74,14.98,10.98
2023-12-27,0.0,20.1,77.3,25.39,15.55,11.01
2023-12-28,0.0,19.84,77.2,24.98,15.2,10.85
2023-12-29,0.04,20.24,76.01,24.97,15.18,11.02
2023-12-30,0.04,19.51,79.27,25.14,13.89,10.94
2023-12-31,0.0,18.27,84.87,24.29,13.24,10.91
2024-01-01,0.12,17.7,84.2,23.65,12.61,10.43
2024-01-02,0.42,16.5,86.13,22.66,11.29,9.98
2024-01-03,0.0,16.99,81.38,23.36,11.08,9.6
2024-01-04,0.0,17.03,83.13,22.71,11.33,9.89
2024-01-05,0.0,16.99,82.1,22.89,11.57,9.69
2024-01-06,0.0,17.96,81.14,23.96,12.16,10.16
2024-01-07,0.0,17.74,83.19,23.92,13.01,10.39
2024-01-08,0.0,17.55,84.75,23.92,12.08,10.44
2024-01-09,0.0,16.16,82.55,22.95,10.43,9.25
2024-01-10,0.0,16.8,75.43,22.71,10.31,8.74
2024-01-11,0.0,15.89,85.61,22.5,9.8,9.57
2024-01-12,0.0,15.15,82.67,21.44,9.5,8.67
2024-01-13,0.0,14.9,84.74,21.17,9.67,8.86
2024-01-14,0.0,15.95,77.59,21.7,9.53,8.49
2024-01-15,0.0,15.84,81.59,21.42,11.1,8.93
2024-01-16,0.0,15.65,77.85,20.47,10.76,8.4
2024-01-17,0.01,15.85,74.95,20.65,10.6,8.18
2024-01-18,1.36,17.02,75.95,21.39,10.14,8.95
2024-01-19,1.05,17.02,82.15,23.2,11.48,9.7
2024-01-20,7.41,15.58,79.96,22.16,10.21,8.58
2024-01-21,0.0,14.9,77.27,21.24,8.76,7.9
2024-01-22,0.0,13.78,75.43,20.52,8.31,7.03
2024-01-23,2.11,15.78,72.07,21.19,8.84,7.76
2024-01-24,1.36,15.61,81.07,21.66,9.74,8.67
2024-01-25,1.35,16.33,73.47,22.65,10.48,8.21
2024-01-26,0.0,15.05,74.34,21.71,9.72,7.62
2024-01-27,0.0,14.68,73.46,21.51,9.16,7.35
2024-01-28,0.0,15.13,71.1,22.31,9.03,7.3
2024-01-29,0.0,16.74,64.18,23.07,10.65,7.35
2024-01-30,0.07,18.48,58.68,23.81,11.64,7.5
2024-01-31,0.8,19.93,75.49,24.93,13.85,10.74
2024-02-01,2.16,19.72,83.91,24.28,15.9,11.74
2024-02-02,2.41,19.74,82.48,25.01,14.95,11.54
2024-02-03,0.09,19.38,66.15,25.71,14.19,9.01
2024-02-04,0.0,19.02,61.26,24.77,13.59,8.09
2024-02-05,0.0,20.68,64.27,26.14,13.66,9.45
2024-02-06,0.0,21.52,74.84,26.48,15.76,11.66
2024-02-07,0.0,19.33,73.15,25.32,13.11,10.06
2024-02-08,0.0,17.46,56.31,23.64,10.47,6.64
2024-02-09,0.0,16.39,65.96,23.34,10.3,7.25
2024-02-10,0.0,17.65,70.28,25.19,10.75,8.42
2024-02-11,0.0,19.0,65.55,26.13,11.86,8.6
2024-02-12,0.0,20.26,57.45,26.38,13.95,8.21
2024-02-13,0.0,21.12,59.52,27.92,13.88,8.86
2024-02-14,0.0,21.97,64.97,27.92,15.81,10.29
2024-02-15,0.51,21.82,74.95,27.86,16.59,11.79
2024-02-16,0.51,21.14,72.74,27.92,14.89,11.06
2024-02-17,0.0,21.34,56.35,27.57,14.73,8.59
2024-02-18,0.0,20.61,53.26,27.22,14.98,7.67
2024-02-19,0.0,21.34,57.12,27.58,15.31,8.49
2024-02-20,0.04,23.1,79.4,29.39,15.89,13.6
2024-02-21,2.52,24.74,77.47,31.52,19.89,14.3
2024-02-22,17.07,24.35,81.16,31.04,19.05,14.87
2024-02-23,14.66,22.02,72.13,26.8,16.3,11.58
2024-02-24,1.34,22.15,68.03,28.02,16.24,10.92
2024-02-25,0.73,20.4,65.9,26.7,14.45,9.4
2024-02-26,0.0,20.77,62.65,28.16,14.67,9.13
2024-02-27,0.0,21.95,54.67,28.79,16.65,8.66
2024-02-28,0.0,22.96,59.57,28.45,17.49,10.09
2024-02-29,0.0,22.56,58.04,29.12,16.45,9.5
2024-03-01,0.0,21.92,55.53,29.08,15.44,8.7
2024-03-02,0.0,23.2,49.26,29.49,15.71,8.34
2024-03-03,0.16,24.21,51.77,30.19,17.79,9.46
2024-03-04,0.42,23.44,62.81,28.63,17.87,10.81
2024-03-05,0.25,24.14,62.74,30.83,16.16,11.43
2024-03-06,0.0,23.36,41.85,30.36,16.34,7.11
2024-03-07,0.0,23.56,45.5,30.41,16.47,7.86
2024-03-08,0.0,24.07,42.39,30.57,17.95,7.59
2024-03-09,0.0,23.22,39.92,30.35,18.52,6.74
2024-03-10,0.0,22.02,45.68,30.05,14.76,6.95
2024-03-11,0.0,24.2,41.8,30.5,15.4,7.53
2024-03-12,0.0,24.98,62.6,32.68,18.19,11.54
2024-03-13,0.0,26.28,68.87,33.4,20.49,13.67
2024-03-14,8.45,26.69,74.74,32.69,21.75,15.57
2024-03-15,5.36,26.64,69.53,33.03,20.71,14.41
2024-03-16,6.82,27.35,61.79,33.49,21.16,13.27
2024-03-17,0.1,28.19,52.55,34.12,21.83,12.01
2024-03-18,1.0,28.2,53.74,33.61,22.83,12.45
2024-03-19,2.21,27.36,59.69,34.53,22.12,12.93
2024-03-20,2.43,23.84,71.09,28.9,19.47,12.67
2024-03-21,7.47,23.91,70.75,29.58,19.1,12.46
2024-03-22,7.74,23.83,71.0,29.24,19.41,12.46
2024-03-23,10.36,25.4,74.2,31.02,20.49,14.33
2024-03-24,13.48,26.73,76.89,32.99,22.05,16.09
2024-03-25,13.37,26.47,76.55,32.38,21.71,15.87
2024-03-26,5.36,26.72,72.87,32.17,22.28,15.41
2024-03-27,0.28,27.69,70.59,33.26,22.58,15.55
2024-03-28,7.07,27.01,72.21,33.11,21.72,15.29
2024-03-29,9.87,27.16,75.67,32.56,22.62,16.35
2024-03-30,11.84,28.24,80.06,33.3,24.49,18.64
2024-03-31,16.89,28.34,78.59,34.61,24.59,18.31
2024-04-01,3.81,28.71,77.16,35.1,24.34,18.25
2024-04-02,0.17,29.21,73.73,35.5,24.59,17.69
2024-04-03,0.18,29.3,69.57,35.75,24.73,16.57
2024-04-04,0.08,29.6,73.44,35.97,24.5,18.17
2024-04-05,0.03,29.31,76.92,34.96,24.64,19.04
2024-04-06,0.43,30.35,68.85,37.57,24.7,17.37
2024-04-07,0.58,29.7,67.17,36.35,23.45,16.75
2024-04-08,0.0,29.57,50.23,36.5,23.54,12.22
2024-04-09,0.0,29.98,48.42,36.0,24.2,12.27
2024-04-10,0.0,29.6,45.85,35.8,22.24,11.14
2024-04-11,0.0,28.99,51.46,36.06,23.21,12.12
2024-04-12,0.0,30.16,48.47,36.7,23.18,12.14
2024-04-13,0.0,30.26,48.77,36.79,24.34,12.35
2024-04-14,0.0,31.58,45.51,37.29,25.25,12.55
2024-04-15,0.0,31.46,50.82,38.13,25.43,13.64
2024-04-16,3.29,31.54,60.3,38.71,25.44,16.39
2024-04-17,10.73,31.09,70.45,38.07,26.46,18.85
2024-04-18,7.5,30.58,73.77,36.64,26.09,19.34
2024-04-19,1.39,31.47,66.47,39.39,26.34,17.8
2024-04-20,0.19,32.13,63.48,40.82,26.22,17.23
2024-04-21,0.23,32.22,66.56,40.3,27.14,18.6
2024-04-22,0.09,31.69,65.66,39.82,25.97,17.6
2024-04-23,0.02,31.86,54.41,39.26,26.59,14.84
2024-04-24,0.01,32.36,58.85,39.77,26.25,16.49
2024-04-25,0.01,32.81,58.07,40.84,26.12,16.29
2024-04-26,0.35,32.8,58.19,40.43,26.42,16.57
2024-04-27,0.25,32.81,60.86,40.77,26.81,17.59
2024-04-28,0.5,33.26,59.97,41.04,27.26,17.69
2024-04-29,0.14,33.22,59.85,41.53,26.91,17.33
2024-04-30,0.12,33.56,61.27,42.7,27.2,18.2
2024-05-01,0.73,33.18,60.66,41.73,27.5,17.62
2024-05-02,6.54,31.55,69.92,39.83,25.76,19.2
2024-05-03,8.49,32.02,63.46,38.74,26.83,17.45
2024-05-04,5.11,31.08,65.61,36.27,26.84,17.8
2024-05-05,15.03,30.12,77.12,35.25,26.59,20.17
2024-05-06,46.58,28.5,84.36,33.34,25.35,20.22
2024-05-07,7.81,27.58,75.69,32.25,23.7,17.06
2024-05-08,38.65,26.33,75.74,29.15,22.69,16.05
2024-05-09,1.4,28.68,66.76,31.95,23.97,16.19
2024-05-10,11.34,28.25,75.05,31.47,24.91,17.64
2024-05-11,22.5,27.43,82.85,30.88,23.93,18.69
2024-05-12,3.69,28.36,77.58,32.53,24.89,18.35
2024-05-13,1.15,28.92,76.36,32.51,25.67,18.66
2024-05-14,1.18,29.8,75.92,34.02,26.24,19.49
2024-05-15,0.12,29.42,76.96,33.44,25.45,19.37
2024-05-16,0.0,30.11,73.09,34.19,25.69,19.08
2024-05-17,2.98,30.57,74.8,34.37,27.17,20.05
2024-05-18,7.94,29.48,81.97,34.04,26.64,20.82
2024-05-19,5.34,29.63,80.87,34.11,26.01,20.69
2024-05-20,7.58,29.97,73.33,33.87,26.29,19.2
2024-05-21,8.21,30.5,73.28,34.46,26.83,19.64
2024-05-22,4.85,31.02,70.93,34.2,27.66,19.78
2024-05-23,2.15,31.64,70.02,35.55,27.63,20.1
2024-05-24,2.79,32.41,70.37,37.2,27.67,20.93
2024-05-25,4.01,31.53,75.36,36.14,27.79,21.57
2024-05-26,54.88,29.65,86.18,32.98,27.35,22.55
2024-05-27,123.97,28.36,89.67,30.44,25.46,22.1
2024-05-28,51.51,28.79,91.17,31.34,25.41,22.85
2024-05-29,4.63,29.93,89.83,33.08,28.23,23.87
2024-05-30,4.14,29.62,89.99,32.23,27.75,23.46
2024-05-31,1.73,29.57,87.53,32.67,26.87,22.65
2024-06-01,0.54,29.77,84.27,33.31,26.94,21.92
2024-06-02,4.3,29.45,86.85,32.82,26.96,22.25
2024-06-03,35.02,28.76,88.36,31.78,26.72,21.81
2024-06-04,13.55,28.68,89.84,31.86,26.51,22.08
2024-06-05,9.6,29.69,85.33,33.14,26.97,22.12
2024-06-06,14.03,29.7,87.44,32.36,27.43,22.8
2024-06-07,12.35,29.71,87.0,32.87,27.24,22.72
2024-06-08,11.69,29.58,88.98,32.67,27.72,23.12
2024-06-09,14.33,29.13,92.28,31.04,27.71,23.44
2024-06-10,2.73,29.1,92.76,30.69,27.79,23.54
2024-06-11,1.56,28.87,86.77,32.8,25.25,21.6
2024-06-12,3.06,29.52,86.11,32.81,26.5,22.21
2024-06-13,23.75,29.07,89.98,31.74,27.44,22.72
2024-06-14,17.4,29.36,91.94,31.32,28.07,23.69
2024-06-15,9.06,29.57,89.87,32.38,27.85,23.38
2024-06-16,4.89,29.9,88.93,32.97,27.97,23.53
2024-06-17,2.83,29.33,91.58,31.33,28.08,23.53
2024-06-18,9.86,29.45,89.52,32.32,27.9,23.13
2024-06-19,23.63,28.71,92.64,31.33,26.82,23.04
2024-06-20,11.91,28.56,88.97,31.86,26.18,21.78
2024-06-21,7.89,29.28,83.18,32.58,26.61,21.13
2024-06-22,6.69,28.61,86.85,30.84,26.28,21.32
2024-06-23,3.27,29.57,85.36,32.85,27.14,22.07
2024-06-24,1.77,29.17,87.97,31.82,27.11,22.33
2024-06-25,2.29,29.28,86.61,31.36,26.89,22.14
2024-06-26,7.24,30.05,83.84,33.4,27.1,22.25
2024-06-27,7.22,28.54,89.59,31.23,26.68,21.9
2024-06-28,22.9,29.1,89.12,32.03,27.35,22.57
2024-06-29,13.67,29.1,90.07,31.59,27.63,22.81
2024-06-30,53.28,28.51,94.08,30.08,27.48,23.14
2024-07-01,48.98,28.01,94.18,29.63,26.62,22.5
2024-07-02,25.77,28.46,91.39,31.04,26.58,22.37
2024-07-03,16.1,28.14,90.67,30.71,26.26,21.71
2024-07-04,25.1,28.33,91.04,30.54,26.79,22.03
2024-07-05,15.76,28.35,91.42,30.77,26.07,22.16
2024-07-06,6.74,28.49,90.34,31.32,26.59,22.04
2024-07-07,4.57,28.97,89.05,32.38,26.18,22.28
2024-07-08,2.76,28.68,88.52,31.54,26.6,21.78
2024-07-09,3.33,29.18,88.97,32.25,26.96,22.51
2024-07-10,8.71,29.17,89.31,32.62,26.74,22.61
2024-07-11,40.72,29.24,89.49,32.59,26.92,22.82
2024-07-12,31.43,28.66,89.48,32.06,26.06,22.08
2024-07-13,4.64,29.03,89.96,32.37,26.58,22.74
2024-07-14,2.6,29.25,87.3,32.46,26.63,22.29
2024-07-15,3.25,29.2,89.02,32.78,26.98,22.64
2024-07-16,3.1,28.96,90.23,32.46,26.79,22.64
2024-07-17,0.13,29.21,85.69,31.43,27.24,21.81
2024-07-18,2.98,29.82,85.54,32.96,27.35,22.53
2024-07-19,5.21,29.3,88.45,32.69,27.06,22.7
2024-07-20,3.44,29.02,88.11,32.2,26.87,22.17
2024-07-21,6.73,28.69,89.94,31.95,27.16,22.23
2024-07-22,3.87,28.54,90.73,30.75,27.02,22.25
2024-07-23,4.22,28.65,88.87,32.0,26.55,21.96
2024-07-24,7.23,29.26,89.89,32.62,26.99,23.13
2024-07-25,7.21,29.5,88.02,32.62,27.3,22.98
2024-07-26,2.45,29.55,87.95,32.93,27.11,22.97
2024-07-27,3.03,29.3,87.77,32.72,26.93,22.48
2024-07-28,4.77,29.38,87.4,33.2,26.85,22.47
2024-07-29,9.11,29.16,87.56,32.85,26.93,22.21
2024-07-30,8.04,29.04,90.16,31.57,27.22,22.76
2024-07-31,14.49,28.69,90.17,31.38,26.67,22.31
2024-08-01,114.04,27.72,92.97,29.84,26.46,21.82
2024-08-02,60.0,27.57,93.59,28.76,26.68,21.72
2024-08-03,27.69,28.0,92.65,30.22,26.2,21.97
2024-08-04,15.02,28.65,87.84,31.86,25.93,21.52
2024-08-05,7.21,28.2,90.48,30.69,26.47,21.67
2024-08-06,5.27,28.19,90.32,30.84,26.18,21.64
2024-08-07,5.84,28.06,91.16,30.65,26.19,21.69
2024-08-08,18.66,27.57,92.58,29.58,26.07,21.41
2024-08-09,14.52,28.17,91.06,30.6,26.28,21.76
2024-08-10,12.26,28.93,89.87,31.83,26.98,22.45
2024-08-11,13.2,28.65,90.64,30.99,26.65,22.31
2024-08-12,21.73,28.59,91.01,31.29,26.69,22.31
2024-08-13,7.86,29.11,88.71,32.15,26.97,22.35
2024-08-14,4.25,28.81,90.06,31.7,26.56,22.35
2024-08-15,2.4,28.32,90.63,31.25,25.95,21.88
2024-08-16,19.78,27.98,90.79,30.67,25.87,21.52
2024-08-17,28.47,27.69,89.91,30.19,25.93,20.91
2024-08-18,35.23,27.41,95.07,28.81,26.1,21.86
2024-08-19,70.87,27.51,94.75,28.53,26.38,21.93
2024-08-20,36.78,28.46,92.33,30.88,26.91,22.49
2024-08-21,112.95,27.95,94.81,29.22,27.09,22.47
2024-08-22,21.59,27.68,95.05,29.34,26.16,22.18
2024-08-23,10.45,27.17,94.34,28.56,25.91,21.32
2024-08-24,6.54,27.3,92.06,29.31,25.45,20.93
2024-08-25,47.04,26.79,92.23,28.72,25.05,20.4
2024-08-26,12.69,26.94,94.21,28.77,25.23,21.03
2024-08-27,6.61,27.89,90.48,30.99,25.85,21.24
2024-08-28,2.04,28.39,85.72,31.5,25.91,20.65
2024-08-29,2.54,28.72,87.21,31.95,26.01,21.5
2024-08-30,4.34,28.31,89.07,31.93,26.15,21.41
2024-08-31,12.87,27.94,92.7,29.98,26.24,21.88
2024-09-01,20.33,28.48,88.7,30.86,26.55,21.55
2024-09-02,35.3,28.55,86.2,31.12,26.14,20.96
2024-09-03,10.63,27.48,91.82,29.12,25.97,21.09
2024-09-04,5.21,28.46,89.04,31.1,26.46,21.66
2024-09-05,10.13,27.7,90.03,30.02,26.03,21.02
2024-09-06,21.64,29.22,82.21,31.52,26.3,20.87
2024-09-07,8.2,28.77,85.62,31.63,26.71,21.19
2024-09-08,3.98,28.98,89.23,32.07,26.28,22.39
2024-09-09,4.43,28.68,91.34,31.22,26.9,22.57
2024-09-10,4.71,28.54,92.28,30.82,26.63,22.64
2024-09-11,27.95,28.9,89.78,31.09,26.87,22.46
2024-09-12,6.73,29.71,86.96,32.62,27.18,22.82
2024-09-13,37.79,28.79,91.97,31.49,26.98,23.02
2024-09-14,52.75,26.86,95.18,28.77,24.33,21.32
2024-09-15,61.05,26.42,94.03,28.02,24.56,20.44
2024-09-16,9.75,27.73,91.72,30.7,25.6,21.39
2024-09-17,5.29,29.04,84.87,32.23,26.12,21.24
2024-09-18,2.09,29.16,86.71,31.78,26.54,21.97
2024-09-19,7.16,29.32,89.42,31.8,26.96,22.96
2024-09-20,7.94,30.2,86.78,33.92,27.38,23.32
